domainId,categoryId,categoryTitle,breadcrumb,mediaGroup,name,subName,pen,sel,reach,benchmarkPen
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,1,1.13,3060,0.8849557522123894
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Beer,3.4,1.12,10842,3.035714285714285
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,1.1,1.12,3587,0.9821428571428571
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Wines and champagnes,0.6,1.12,1832,0.5357142857142857
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Soft drinks,Soda,0.3,1.12,841,0.26785714285714285
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Beer,4.4,1.11,14177,3.963963963963964
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,1.8,1.11,5867,1.6216216216216215
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,1.5,1.11,4870,1.3513513513513513
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Beer,0.8,1.11,2592,0.7207207207207207
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Soft drinks,Coffee,8,1.1,25570,7.2727272727272725
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,2.5,1.1,7978,2.2727272727272725
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Beer,2.3,1.1,7502,2.0909090909090904
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Soft drinks,Energy drinks,2,1.1,6442,1.8181818181818181
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Wines and champagnes,1.7,1.1,5311,1.5454545454545452
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Soft drinks,Soda,1.7,1.1,5468,1.5454545454545452
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Beer,1.5,1.1,4699,1.3636363636363635
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,1.5,1.1,4858,1.3636363636363635
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Beer,0.8,1.1,2653,0.7272727272727273
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,1.1,1.09,3559,1.0091743119266054
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Beer,0.9,1.09,2874,0.8256880733944953
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Beer,0.8,1.09,2724,0.7339449541284404
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,12.4,1.08,39897,11.481481481481481
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Soft drinks,Coffee,4.2,1.08,13586,3.888888888888889
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Beer,1.7,1.08,5423,1.574074074074074
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Beer,0.9,1.08,2866,0.8333333333333333
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Wines and champagnes,0.8,1.08,2566,0.7407407407407407
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,1.3,1.07,4134,1.2149532710280373
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Soft drinks,Coffee,12.1,1.06,38696,11.415094339622641
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Beer,3.8,1.06,12196,3.584905660377358
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Soft drinks,Coffee,3.2,1.06,10188,3.018867924528302
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Soft drinks,Soda,3,1.06,9590,2.830188679245283
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,1.9,1.06,6139,1.792452830188679
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Soft drinks,Water,1.8,1.06,5691,1.6981132075471699
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,1.7,1.06,5314,1.6037735849056602
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,1.4,1.06,4501,1.320754716981132
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Wines and champagnes,3.9,1.05,12494,3.714285714285714
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Soft drinks,Coffee,3.7,1.05,11876,3.5238095238095237
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Soft drinks,Soda,2.9,1.05,9324,2.761904761904762
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Beer,2.3,1.05,7537,2.1904761904761902
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Soft drinks,Soda,11.2,1.04,35792,10.769230769230768
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Wines and champagnes,4.7,1.04,15165,4.519230769230769
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Wines and champagnes,4.2,1.04,13556,4.038461538461538
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Soft drinks,Soda,3.3,1.04,10727,3.173076923076923
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Beer,3.1,1.04,9894,2.980769230769231
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Wines and champagnes,2.9,1.04,9225,2.7884615384615383
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Soft drinks,Soda,2.3,1.04,7450,2.2115384615384612
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Soft drinks,Coffee,1.8,1.04,5737,1.7307692307692308
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Wines and champagnes,1,1.04,3198,0.9615384615384615
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Beer,0.8,1.04,2535,0.7692307692307693
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Soft drinks,Coffee,0.4,1.04,1413,0.38461538461538464
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,0.3,1.04,892,0.28846153846153844
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Beer,5.3,1.03,17036,5.1456310679611645
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,3,1.03,9485,2.912621359223301
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,2.2,1.03,7112,2.1359223300970873
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,1.9,1.03,6013,1.8446601941747571
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,1.9,1.03,6017,1.8446601941747571
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Soft drinks,Soda,1.8,1.03,5794,1.7475728155339805
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,1.7,1.03,5488,1.6504854368932038
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Beer,1.2,1.03,3930,1.1650485436893203
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,1.1,1.03,3563,1.0679611650485437
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Soft drinks,Energy drinks,0.3,1.03,963,0.2912621359223301
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Soft drinks,Coffee,1.9,1.01,6115,1.881188118811881
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Wines and champagnes,1.8,1.01,5900,1.7821782178217822
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Beer,0.3,1.01,957,0.297029702970297
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Beer,5.5,1,17764,5.5
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,1.7,1,5434,1.7
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Soft drinks,Coffee,1,1,3081,1
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,1,0.99,3069,1.0101010101010102
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,0.9,0.99,2775,0.9090909090909092
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,0.5,0.99,1463,0.5050505050505051
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,0.4,0.99,1315,0.4040404040404041
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,0.3,0.99,1026,0.30303030303030304
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Soft drinks,Coffee,7.2,0.98,23034,7.346938775510204
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,1.2,0.98,3940,1.2244897959183674
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,1,0.98,3202,1.0204081632653061
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,0.7,0.98,2333,0.7142857142857143
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Wines and champagnes,2.1,0.97,6836,2.1649484536082477
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,1.3,0.97,4206,1.3402061855670104
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,0.9,0.97,2756,0.9278350515463918
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Liquors & spirits,0.5,0.97,1526,0.5154639175257733
brands-relationship,brands-relationship-drinks,Drinks,Brands relationship > Drinks,"Food, drinks & hospitality",Alcoholic drinks,Wines and champagnes,11.2,0.96,35986,11.666666666666666
