Criteria Name;Target Size;Benchmark Size;Target Penetration;Benchmark Penetration;Score
Doom (series);1901;41791;0.005925810473815461;0.005357820512820513;58
Doritos;1846;44143;0.005754364089775561;0.005659358974358974;44
Dota 2;10407;254171;0.032440773067331674;0.03258602564102564;43
Doughnut (baked goods);7513;265115;0.023419576059850376;0.033989102564102563;4
Dove (toiletries);739;37451;0.0023036159600997507;0.004801410256410257;0
Dow Jones Industrial Average;14602;419825;0.045517456359102246;0.05382371794871795;19
Downton Abbey;2011;56847;0.006268703241895262;0.007288076923076923;18
Dr. Dre;2878;78844;0.0089713216957606;0.010108205128205127;23
Dr. Martens;3016;77860;0.00940149625935162;0.009982051282051282;31
Dragon Ball;12046;401316;0.0375498753117207;0.05145076923076923;6
Dragon Ball Z;11489;360965;0.03581359102244389;0.0462775641025641;9
Dragon's Dogma (video game);1366;30208;0.004258104738154613;0.003872820512820513;57
Drake (rapper);15530;572845;0.04841022443890274;0.07344166666666667;2
Drama movies;74179;2238757;0.23123129675810475;0.2870201282051282;21
Draught beer;17764;431962;0.05537406483790524;0.05537974358974359;47
Drawing;51426;1311949;0.16030548628428928;0.16819858974358975;50
Dreft;809;29463;0.0025218204488778053;0.0037773076923076922;0
Dress shirt (apparel);38991;1129637;0.1215430174563591;0.1448252564102564;22
Dressage;39825;951908;0.1241427680798005;0.12203948717948718;60
Dresses;76059;2602981;0.23709164588528678;0.3337155128205128;6
Dried meat;6168;130038;0.019226932668329175;0.01667153846153846;67
Drifting (motorsport);26910;547485;0.08388403990024938;0.07019038461538461;79
Drill;34183;664542;0.10655548628428928;0.08519769230769231;85
Driving;126659;2444594;0.394822319201995;0.3134094871794872;97
Drop shipping;73610;1913019;0.2294576059850374;0.24525884615384616;54
Drugstore;59887;1479163;0.186680174563591;0.18963628205128205;61
Dubai Shopping Festival;1988;52865;0.006197007481296758;0.006777564102564103;26
Ducati;49302;1134779;0.1536845386533666;0.14548448717948717;70
Duck hunting;2467;66887;0.0076901496259351625;0.00857525641025641;24
Dune (film);3243;87864;0.010109102244389028;0.011264615384615385;24
Dungeons & Dragons (game);9435;320854;0.02941084788029925;0.041135128205128206;5
Dunkin' Donuts;5737;133772;0.017883416458852868;0.01715025641025641;50
Dunlop;15890;270221;0.04953241895261845;0.03464371794871795;91
Duracell;14223;327263;0.0443360349127182;0.04195679487179487;56
Dust;19496;486010;0.06077306733167082;0.06230897435897436;43
Duvel Moortgat Brewery;17036;403955;0.053104738154613466;0.05178910256410257;51
Dwayne Johnson;4980;131771;0.015523690773067332;0.016893717948717947;28
Dyson (company);33877;821298;0.10560162094763093;0.10529461538461539;54
E!;2095;87854;0.0065305486284289276;0.011263333333333334;1
E-book readers;34898;1049523;0.10878428927680799;0.13455423076923076;16
E-books;78625;2180640;0.24509039900249377;0.2795692307692308;40
E-commerce;185677;4567115;0.5787936408977556;0.5855275641025641;87
E-commerce payment system;10927;236725;0.03406172069825436;0.030349358974358975;65
E.Leclerc;5760;147633;0.017955112219451373;0.01892730769230769;33
E.ON;975;17380;0.0030392768079800497;0.0022282051282051284;0
EA Sports;9057;208446;0.028232543640897757;0.026723846153846154;53
EBay;21504;458792;0.06703241895261845;0.05881948717948718;72
ERGO baby;4073;131275;0.01269638403990025;0.016830128205128206;7
ESPN (television network);13868;451444;0.04322942643391521;0.057877435897435894;7
EToro;8786;215179;0.027387780548628428;0.027587051282051283;42
Early childhood education (primary & secondary education);44061;1332704;0.13734725685785537;0.17085948717948718;16
Earring;42957;1367582;0.1339058603491272;0.17533102564102565;10
Eastpak;1072;62685;0.003341645885286783;0.008036538461538461;0
EasyJet;7682;163767;0.02394638403990025;0.02099576923076923;66
EcoBrite;1891;37287;0.005894638403990025;0.004780384615384615;75
Ecology;119106;3227451;0.3712780548628429;0.41377576923076925;57
EcomClips;14096;268359;0.04394014962593516;0.034405;82
Economics;135012;3202034;0.42086034912718207;0.4105171794871795;84
Economy;74001;1558934;0.23067643391521198;0.19986333333333334;86
Ecotourism;100120;2461357;0.3120947630922693;0.31555858974358975;73
Ed Sheeran;9789;275885;0.0305143391521197;0.0353698717948718;20
Eddie Murphy;1009;25779;0.0031452618453865337;0.003305;32
Edge Express Car Wash;1848;29236;0.005760598503740649;0.003748205128205128;92
Efteling;29944;832469;0.09334164588528679;0.10672679487179487;27
Egg (food);5859;133486;0.018263715710723192;0.017113589743589744;54
Eggo;10865;259184;0.033868453865336656;0.03322871794871795;48
El Corte Inglés;4405;116990;0.013731296758104737;0.014998717948717948;27
Elcam Medical;964;17816;0.0030049875311720696;0.0022841025641025642;0
Election (law & government);15286;385357;0.047649625935162095;0.04940474358974359;39
Electric Daisy Carnival;3336;83857;0.010399002493765587;0.010750897435897435;36
Electric Forest Festival;2175;59671;0.006779925187032419;0.007650128205128205;22
Electric bicycle;100019;2129779;0.3117799251870324;0.27304858974358975;89
Electric car (vehicle);217120;3597057;0.6768079800498753;0.46116115384615386;99
Electric guitar;14899;407021;0.046443266832917704;0.052182179487179486;26
Electric motor;98697;1641808;0.3076589775561097;0.21048820512820512;98
Electric motorcycles and scooters (vehicle);46589;860363;0.14522755610972568;0.11030294871794871;91
Electric vehicle (vehicle);253348;4281048;0.7897381546134663;0.5488523076923076;99
Electrical energy;28574;510376;0.089071072319202;0.06543282051282051;90
Electro house;22471;694308;0.07004675810473815;0.08901384615384615;12
Electrolux;42662;993065;0.1329862842892768;0.12731602564102565;66
Electronic Sports League;3516;76105;0.010960099750623441;0.009757051282051283;62
Electronic music;94560;2389355;0.2947630922693267;0.3063275641025641;67
Electronic sports (video games);27055;620424;0.08433603491271821;0.07954153846153846;63
Element Skateboards;773;35970;0.0024096009975062343;0.004611538461538461;0
Elevate Fitness;6440;138125;0.020074812967581047;0.017708333333333333;65
Elle (magazine);26176;692981;0.08159600997506235;0.08884371794871795;35
Elle Decor;28234;633947;0.08801122194513716;0.08127525641025642;67
Elon Musk;10606;220848;0.03306109725685785;0.028313846153846155;71
Elton John;9062;232971;0.028248129675810474;0.029868076923076924;34
Email marketing;45998;1182180;0.14338528678304238;0.15156153846153847;47
Embroidery;29492;871740;0.09193266832917706;0.11176153846153847;17
Eminem;3410;95541;0.010629675810473815;0.012248846153846154;20
Emirates (airline);25430;591486;0.07927057356608479;0.07583153846153846;59
Emma Watson;3793;123536;0.01182356608478803;0.01583794871794872;6
Emo (music);3065;85649;0.009554239401496259;0.010980641025641025;20
Emotional intelligence;29837;886571;0.09300810473815461;0.11366294871794871;17
Empeople Credit Union;1631;28677;0.0050841645885286784;0.0036765384615384616;85
Empire State Building;1629;38644;0.005077930174563591;0.004954358974358974;45
Employee engagement;4258;93622;0.013273067331670822;0.012002820512820513;60
Empowerment;34284;1137675;0.10687032418952619;0.14585576923076923;7
Energy (industry);25639;483457;0.07992206982543641;0.061981666666666664;86
Energy bar;6266;175342;0.019532418952618452;0.02247974358974359;20
Energy drinks;34483;839712;0.10749064837905237;0.10765538461538461;54
Engadget (website);3838;86954;0.011963840399002494;0.011147948717948717;54
Engagement (weddings);47951;1330960;0.14947319201995013;0.17063589743589744;32
Engagement ring;52177;1494906;0.16264650872817954;0.1916546153846154;27
Engine;92954;1609145;0.2897568578553616;0.20630064102564102;97
Engine tuning;65388;1114203;0.2038279301745636;0.14284653846153847;96
Engineering;195680;3901667;0.6099750623441397;0.5002137179487179;98
English language (languages);110460;3287793;0.3443266832917706;0.4215119230769231;30
Entertainment News (entertainment & media);8610;297028;0.026839152119700747;0.03808051282051282;4
Entrepreneurship;211352;4894514;0.6588279301745635;0.6275017948717949;95
Environmental science;27822;661596;0.08672693266832918;0.08482;56
Environmental technology;24655;476391;0.07685473815461347;0.06107576923076923;83
Epic Games;11438;269112;0.03565461346633417;0.03450153846153846;51
Equestrian;3719;131699;0.0115928927680798;0.01688448717948718;3
Equity loan;13191;252957;0.04111907730673317;0.03243038461538462;81
Ermenegildo Zegna;12274;267717;0.038260598503740646;0.03432269230769231;65
Ernst & Young;2928;61847;0.00912718204488778;0.007929102564102564;66
Esporte Interativo (television network);5372;233689;0.01674563591022444;0.029960128205128205;1
Esports leagues and competitions (sport);2823;61436;0.008799875311720698;0.007876410256410256;61
Esports teams (sport);2807;67073;0.00875;0.008599102564102564;44
Espresso;43835;1068859;0.1366427680798005;0.13703320512820513;57
Esquire (magazine);6432;143414;0.0200498753117207;0.018386410256410256;58
Essentia;5945;109981;0.018531795511221943;0.014100128205128204;82
Estée Lauder Companies;7773;234119;0.02423004987531172;0.03001525641025641;12
Est√©e Lauder;7817;237143;0.024367206982543643;0.030402948717948717;12
Ethical consumerism;39323;848797;0.12257793017456359;0.10882012820512821;76
Ethics;20504;492029;0.06391521197007481;0.06308064102564102;51
Etihad Airways;24161;562037;0.07531483790523691;0.07205602564102565;59
Etro (fashion brand);1875;52803;0.005844763092269327;0.006769615384615384;19
Etsy;31726;889279;0.09889650872817955;0.11401012820512821;26
Eucerin;12161;317140;0.037908354114713216;0.04065897435897436;32
Eukanuba;8602;223105;0.0268142144638404;0.028603205128205127;32
EuroMillions;13941;314672;0.043456982543640894;0.0403425641025641;59
European Union;133442;3194482;0.4159663341645885;0.40954897435897436;83
European cuisine;1613;39341;0.005028054862842893;0.0050437179487179485;40
European soccer teams;69478;1594743;0.21657730673316708;0.20445423076923078;76
Eurosport;7334;154050;0.022861596009975064;0.01975;68
Eurovision Song Contest (television show);6992;203437;0.021795511221945136;0.026081666666666666;15
Eve Online (video game);1048;29064;0.0032668329177057355;0.003726153846153846;20
Event management;61205;1527613;0.19078865336658354;0.19584782051282051;59
Eversmith;20927;359948;0.06523379052369077;0.04614717948717949;91
Everton F.C.;4602;98574;0.014345386533665835;0.012637692307692308;64
Exchange-traded fund;16675;518517;0.05197942643391521;0.06647653846153846;10
Expedia;25206;596215;0.078572319201995;0.07643782051282051;56
Expedia (website);32406;840165;0.10101620947630922;0.10771346153846154;41
Export (business & finance);30035;576096;0.09362531172069825;0.07385846153846154;85
Extreme Couponing;17472;409926;0.0544638403990025;0.05255461538461539;54
Extreme sport;56119;1314935;0.17493453865336658;0.16858141025641027;69
ExxonMobil;7270;146871;0.02266209476309227;0.018829615384615386;74
Eye liner;20006;736272;0.062362842892768076;0.09439384615384615;2
Eye shadow;18038;608264;0.05622817955112219;0.0779825641025641;6
Eyebrow;15847;559170;0.04939837905236908;0.07168846153846153;4
Eyelash extensions;16868;569607;0.052581047381546134;0.07302653846153846;5
Eyes Lips Face;2705;91274;0.008432044887780548;0.011701794871794872;5
Eyewear;51793;1238298;0.1614495012468828;0.15875615384615385;64
FA Cup;942;23714;0.0029364089775561096;0.0030402564102564103;0
FC Barcelona;33629;807226;0.1048285536159601;0.10349051282051282;56
FC Bayern Munich;18228;431774;0.056820448877805484;0.05535564102564103;52
FC Schalke 04;1573;36143;0.004903366583541147;0.004633717948717949;50
FEI World Cup;11479;306976;0.03578241895261845;0.03935589743589744;28
FEI World Equestrian Games;11323;303803;0.035296134663341645;0.03894910256410256;27
FIBA Basketball World Cup;1711;45039;0.00533354114713217;0.005774230769230769;27
FIBA EuroBasket;1313;32473;0.0040928927680798;0.0041632051282051285;37
FIFA;34688;850674;0.10812967581047382;0.10906076923076923;52
FIFA (video game series);18638;448758;0.05809850374064838;0.05753307692307692;50
FIFA World Cup;30783;687383;0.09595698254364089;0.08812602564102565;68
FINA World Aquatics Championships;1863;48386;0.0058073566084788026;0.006203333333333333;30
FL Studio;4884;116105;0.015224438902743142;0.01488525641025641;46
FTSE 100 Index;8784;294477;0.027381546134663343;0.03775346153846154;6
FTSE 250 Index;5686;239947;0.017724438902743143;0.030762435897435898;1
Fabletics;1501;54098;0.004678927680798005;0.006935641025641026;3
Facebook Messenger;11032;242075;0.03438902743142145;0.03103525641025641;63
Facebook interest;210946;4994500;0.6575623441396509;0.6403205128205128;93
Fair;9992;242388;0.03114713216957606;0.031075384615384616;44
Fair trade;34677;875896;0.10809538653366584;0.11229435897435898;46
Fairtrade certification (agriculture);21448;545382;0.06685785536159601;0.06992076923076923;40
Fairy Tail;3084;104625;0.009613466334164588;0.013413461538461539;5
Fairy tale;45347;979112;0.14135598503740648;0.12552717948717948;78
Falken Tires;10543;179003;0.03286471321695761;0.022949102564102566;90
Family;142386;3849144;0.44384663341645886;0.49348;64
Family Guy (television show);1662;42190;0.005180798004987532;0.005408974358974359;33
Fanatics;1889;42314;0.005888403990024937;0.005424871794871795;55
Fandom;13320;381019;0.041521197007481296;0.04884858974358974;19
Fanta;10727;250288;0.03343827930174564;0.03208820512820513;52
Fantasy movies;16371;417793;0.051031795511221945;0.05356320512820513;38
Fantasy sport;1999;52430;0.006231296758104738;0.006721794871794872;28
Farm;87116;2196437;0.2715586034912718;0.28159448717948715;65
Farm2Me;6528;124413;0.020349127182044888;0.015950384615384616;80
Farmer's Market;6832;165773;0.021296758104738155;0.02125294871794872;43
Farmers' market (food retailer);6832;165773;0.021296758104738155;0.02125294871794872;43
Farmhouse;23346;522956;0.07277431421446384;0.06704564102564102;65
Farmhouse Décor;23486;536705;0.07321072319201995;0.06880833333333333;62
Farruko (musical artist);4603;118333;0.01434850374064838;0.015170897435897435;32
Fashion (film);21748;562130;0.0677930174563591;0.07206794871794872;37
Fashion accessories;220972;6367941;0.6888154613466334;0.8164026923076924;63
Fashion and makeup;23678;775943;0.07380922693266832;0.09947987179487179;7
Fashion design;95645;2743292;0.29814526184538653;0.35170410256410256;36
Fashion kids (retailer);2404;54768;0.007493765586034913;0.007021538461538462;52
Fashion week;26229;750081;0.08176122194513716;0.09616423076923077;22
Fast Orange;17279;274685;0.05386221945137157;0.03521602564102564;95
Fast casual restaurants;55356;1375638;0.17255610972568577;0.17636384615384615;58
Fast food;102247;2602193;0.31872506234413966;0.33361448717948716;67
Fast food restaurants;66618;1621843;0.20766209476309228;0.20792858974358974;66
Father's Day;15238;427053;0.0475;0.05475038461538462;22
Fatherhood (children & parenting);72791;2017641;0.22690461346633417;0.25867192307692305;39
FedEx;6339;142481;0.01975997506234414;0.018266794871794872;57
Federal government of Mexico (law & government);1463;65633;0.004560473815461347;0.00841448717948718;0
